file	line_no	token	prev_line	next_line	context
1_veda/2_bra/pncvbr2u.txt	4271	u			tad u saṃvad ity āhuḥ saṃvatā vai devāḥ svargaṃ lokaṃ prāyann udvatodāyan
1_veda/2_bra/pncvbr2u.txt	4381	u			tad u vyavavadyaṃ yathā śreṣṭhāya baliṃ hriyamāṇaṃ panthānaṃ paryanuvedayati gatyai tathā tat
1_veda/2_bra/pncvbr2u.txt	4441	u			ud u tye madhumattamā ity udvatya udayanīye 'hany etad āśiṣo hy evaitarhi
1_veda/2_bra/pncvbr2u.txt	4895	u			tā u catasras saṃpadyante catuṣpādāḥ paśavaḥ paśuṣv eva pratitiṣṭhati
1_veda/2_bra/pncvbr2u.txt	5219	u			tat tā u eva dakṣiṇāḥ
1_veda/2_bra/pncvbr2u.txt	5343	u			etam u tyaṃ daśa kṣipa ity ādityā ādityā vā imāḥ prajās tāsām eva madhyataḥ sūyate
1_veda/2_bra/pncvbr2u.txt	5459	u			tā u pañca pañca bhavanti pāṅkto yajñaḥ pāṅktā paśavo yajña eva paśuṣu pratitiṣṭhati
1_veda/2_bra/pncvbr2u.txt	5899	u			tad āhur brahmavādinaḥ kiyāṃs trirātra itīyān iti brūyād iyaddhayetad abhy atho iyān iti brūyād iyaddhayevaitad abhiparāṅ arvāṅ ity āhuḥ parāṅ iti brūyāt parāṅ hi vadati parāṅ paśyati parāṅ prāṇity ekā dvā u trayā ity āhur eka iti brūyāt samāno hy eṣa yat prāṇo 'pāno vyānas tad yathā vā ado maṇau sūtram otam evam eṣu lokeṣu trirātra otaḥ śobhate 'sya mukhaṃ ya evaṃ veda
1_veda/2_bra/pncvbr2u.txt	6057	u			abhitvā vrṣabhā suta iti trtīyasyāhno rathantaraṃ kastam indra tvā vasava iti vāmadevyaṃ yajñā yathā apūrva iti caturthasyāhno brhat ed u madhor madintaram iti vāmadevyaṃ chandasāṃ nānāvīryatāyai nānāvīryāṇy ahāni kāroti
1_veda/2_bra/pncvbr2u.txt	6791	u			yat prṣṭhyāḥ stomāḥ sa srṣṭās tasmād ajāvayaḥ paśūnāṃ saha caranti tasmād u gardabho vaḍavāyā reto dadhāti
1_veda/2_bra/pncvbr2u.txt	6977	u			te ha saptadaśebhya evādhyuttasthus ta u hocur yo naḥ prajāyām rdhyātai sa etat sattraṃ samāpayād iti tad etat samīpsanto brāhmaṇās sattram āsate
1_veda/2_bra/satapath/sb_01_u.txt	317	u			yuṣmā indro 'vṛṇīta vṛtratūrya iti | etā u hīndro 'vṛṇīta vṛtreṇa spardhamāna
1_veda/2_bra/satapath/sb_01_u.txt	321	u			yūyamindramavṛṇīdhvaṃ vṛtratūrya iti | etā u hīndramavṛṇata vṛtreṇa
1_veda/2_bra/satapath/sb_01_u.txt	473	u			atha havirnirvapati | prati tvā varṣavṛddhaṃ vettviti varṣavṛddhā u hyevaite yadi
1_veda/2_bra/satapath/sb_01_u.txt	659	u			oṣadhayastā u hyetadubhayyaḥ sampṛcyante sam madhumatīrmadhumatībhiḥ
1_veda/2_bra/satapath/sb_01_u.txt	679	u			ātmano yajñasya yadājyamardho yadiha havirbhavati sa yaścāsāvardho ya u
1_veda/2_bra/satapath/sb_01_u.txt	693	u			tam prathayati | uruprathā uru prathasveti prathayatyevainametadur | u te yajñapatiḥ
1_veda/2_bra/satapath/sb_01_u.txt	757	u			ta u haita ūcuḥ | upaivema eno gacantu ye 'sya badhyasyāvediṣuriti kimiti yajña
1_veda/2_bra/satapath/sb_01_u.txt	763	u			ta u hāptyā ūcuḥ | atyeva vayamidamasmatparo nayāmeti kamabhīti ya evādakṣiṇena
1_veda/2_bra/satapath/sb_01_u.txt	765	u			haviṣā yajātā iti tasmānnādakṣiṇena haviṣā yajetāptyeṣu ha yajño mṛṣṭa āptyā u
1_veda/2_bra/satapath/sb_01_u.txt	887	u			ya u eva yajamānāyārātīyati | yaścainaṃ dveṣṭi tamevaitadebhiśca
1_veda/2_bra/satapath/sb_01_u.txt	1105	u			śreyāṃsa āsustato 'śraddhā manuṣyānviveda ye yajante pāpīyāṃsaste bhavanti ya u na
1_veda/2_bra/satapath/sb_01_u.txt	1115	u			yajemahi ye yajante pāpīyāṃsaste bhavanti ya u na yajante śreyāṃsaste bhavantīti
1_veda/2_bra/satapath/sb_01_u.txt	1347	u			rūpeṇa gṛhṇāti kasmā u hyādiśedyataḥ sarvābhya eva devatābhyo 'vadyati
1_veda/2_bra/satapath/sb_01_u.txt	1381	u			tadāhuḥ | kasmā u tarhyupabhṛti gṛhṇīyādyadupabhṛtā na juhotīti sa yaddhopabhṛtā
1_veda/2_bra/satapath/sb_01_u.txt	1509	u			ta u haita ūcuḥ | idamu cedasmānyajñe yuṅkthāstvevāsmākamapi yajñe bhāga iti
1_veda/2_bra/satapath/sb_01_u.txt	1721	u			saṃvatsarasyāhorātrāṇi saṃtatānyavyavacinnāni pariplavante dviṣata u
1_veda/2_bra/satapath/sb_01_u.txt	1805	u			tadu haitarhi | kṣetrataramiva brāhmaṇā u hi nūnamenadyajñairasiṣvadaṃtsāpi
1_veda/2_bra/satapath/sb_01_u.txt	1855	u			taṃ tvā samidbhiraṅgira iti | samidbhirhyetamaṅgirasa aindhatāṅgira ityaṅgirā u
1_veda/2_bra/satapath/sb_01_u.txt	1993	u			bhāratetyeṣa hi devebhyo havyaṃ bharati tasmādbharato 'gnirityāhureṣa u vā imāḥ
1_veda/2_bra/satapath/sb_01_u.txt	2001	u			parastādarvākpravṛṇīte | parastāddhyarvācyaḥ prajāḥ prajāyante jyāyasaspataya u
1_veda/2_bra/satapath/sb_01_u.txt	2361	u			bharatavaditi | eṣa hi devebhyo havyam bharati tasmādbharato 'gnirityāhureṣa u vā
1_veda/2_bra/satapath/sb_01_u.txt	2369	u			parastādarvākpravṛṇīte | parastāddhyarvācyaḥ prajāḥ prajāyante jyāyasaspataya u
1_veda/2_bra/satapath/sb_01_u.txt	2653	u			tasmādvarṣā iḍo varṣā eva taddevā avṛñjata varṣābhyaḥ sapatnānantarāyanvarṣā u
1_veda/2_bra/satapath/sb_01_u.txt	3021	u			yuhvatyagnā u ceddhoṣyantsyātkimanyasyai devatāyā ādiśettasmādagnaya eva
1_veda/2_bra/satapath/sb_01_u.txt	3123	u			sarvamannādyaṃ sarvā śrīsteneṣṭvendra etadabhavadyadidamindra eṣa u
1_veda/2_bra/satapath/sb_01_u.txt	3147	u			tā u haitā devatā ūcuḥ | yā imā agnīṣomāvanvājagmuragnīṣomau yuvaṃ vai no
1_veda/2_bra/satapath/sb_01_u.txt	3231	u			vlinātyāhutibhiḥ prātardaivameṣa u paurṇamāsasyopacāraḥ
1_veda/2_bra/satapath/sb_01_u.txt	3347	u			sa yathāṃśurāpyāyet | evamāpyāyatāpa pāpmānaṃ harimāṇamahataiṣa u āmāvāsyasā
1_veda/2_bra/satapath/sb_01_u.txt	3593	u			vā devatā anvāyattānyatiriktaṃ ha tadavadānaṃ yatpañcamaṃ kasmā u hi
1_veda/2_bra/satapath/sb_01_u.txt	3649	u			atha triṣṭubhā yajati | tadanayā yajanniyaṃ hi yājyāmuṣyā adhi vaṣaṭkarotyasā u hi
1_veda/2_bra/satapath/sb_01_u.txt	4177	u			u vai yajñapatiṃ vardhanti yasya hyete bhūyiṣṭhā bhavanti sa hi yajñapatirvardhate
1_veda/2_bra/satapath/sb_01_u.txt	4329	u			brūyātpāyayatainatsuhitaṃ kurutetyeṣa u vāhanasyāpahnavaḥ
1_veda/2_bra/satapath/sb_01_u.txt	4775	u			ha na bahirdhā yajñādbhavati yatho evādaḥ pracarannantareṇa saṃcarati sa u
1_veda/2_bra/satapath/sb_02_u.txt	379	u			eṣa u vai prāṇaḥ | taṃ vai tathaiva hareyuryathainameṣa pratyaṅṅupācaretpratyaṅ
1_veda/2_bra/satapath/sb_02_u.txt	393	u			eṣa u vai prāṇaḥ | te vai tathaiva hareyuryathainameṣa pratyaṅṅupācaretpratyaṅ
1_veda/2_bra/satapath/sb_02_u.txt	529	u			pratibubudhire ya u tarhyṛṣaya āsurasarveṇa vai na ātmanāgnirabhyupāvṛtaditi tasmā
1_veda/2_bra/satapath/sb_02_u.txt	835	u			sa yajati | agnervasuvane vasudheyasya vetu vaukagagnā u vasuvane vasudheyasya
1_veda/2_bra/satapath/sb_02_u.txt	925	u			ta u haita ūcuḥ | vayaṃ vai prajāpatim pitaramanu smo hanta vayaṃ tatsṛjāmahai
1_veda/2_bra/satapath/sb_02_u.txt	1777	u			vatsyāmītyathāsminnete śreyāṃso vasanti devā agnayaḥ ka u tānarhati vaktumidam
1_veda/2_bra/satapath/sb_02_u.txt	1809	u			kariṣyanvā syādeṣa u gṛhāṇāmupacāraḥ
1_veda/2_bra/satapath/sb_02_u.txt	1993	u			ta u ha viśve devā ūcuḥ | anayorvā ayaṃ dyāvāpṛthivyo raso hanteme
1_veda/2_bra/satapath/sb_02_u.txt	2027	u			bhāgamakalpayanta tamu caivaibhya eṣa etadbhāgaṃ karotīmā u
1_veda/2_bra/satapath/sb_02_u.txt	2297	u			sa aikṣata prajāpatiḥ | parā me pūrvāḥ prajā abhūvannimā u cedime vimathnate na
1_veda/2_bra/satapath/sb_02_u.txt	2307	u			yājyānuvākye na vindanti sa u khalu māruta eva syātsa vā eṣa prajābhya evāhiṃsāyai
1_veda/2_bra/satapath/sb_02_u.txt	2939	u			tadvasanto grīṣmo varṣāḥ | ete te ye vyajayanta śaraddhemantaḥ śiśirasta u te
1_veda/2_bra/satapath/sb_02_u.txt	2971	u			gniṣvāttā eta u ye pitaraḥ
1_veda/2_bra/satapath/sb_02_u.txt	3275	u			te vā aktāḥ syuḥ | aktaṃ hi havista u vā anaktā eva syurabhimānuko ha rudraḥ
1_veda/2_bra/satapath/sb_02_u.txt	3391	u			devānāṃ śrīrāsītsākamedhairījānānāṃ vijigyānānāṃ ya u ca saṃvatsarasya prajitasya
1_veda/2_bra/satapath/sb_02_u.txt	3405	u			devānāṃ śrīrāsītsākamedhairījānānāṃ vijigyānānāṃ ya u ca saṃvatsarasya prajitasya
1_veda/2_bra/satapath/sb_02_u.txt	3529	u			sa yasminhartāvamuṃ lokameti | sa enamṛtuḥ parasmā ṛtave prayacati para u parasmā
1_veda/2_bra/satapath/sb_03_u.txt	65	u			vicakṣvemamiti vicakṣvetyeṣa u tatra dīkṣitasyopacāraḥ
1_veda/2_bra/satapath/sb_03_u.txt	231	u			ta u haita ūcuḥ | devā ādityā yadasmānanvajanimā tadamuyeva bhūddhantemaṃ
1_veda/2_bra/satapath/sb_03_u.txt	1981	u			patati pari ca patatyetasmā u hi gṛhṇāti tasmādāhāpataye tvā paripataye gṛhṇāmīti
1_veda/2_bra/satapath/sb_03_u.txt	1983	u			tanūnaptre śākvarāyeti | yo vā ayam pavata eṣa tanūtaptā śākvara etasmā u hi gṛhṇāti
1_veda/2_bra/satapath/sb_03_u.txt	1987	u			śakvana ojiṣṭhāyeti | eṣa vai śakvaujiṣṭha etasmā u hi gṛhṇāti tasmādāha śakvana
1_veda/2_bra/satapath/sb_03_u.txt	2643	u			evedaṃ sarvaṃ pratitiṣṭhatyatha yadasminviśve devā asīdaṃstasmātsado nāma ta u
1_veda/2_bra/satapath/sb_03_u.txt	2921	u			evedaṃ sarvam pratitiṣṭhatyatha yadasminviśve devā asīdaṃstasmātsado nāma ta u
1_veda/2_bra/satapath/sb_03_u.txt	2951	u			kevalyaḥ khāditā na dhinvantyoṣadhaya u hāpāṃ rasastasmādāpaḥ pītāḥ kevalyo na
1_veda/2_bra/satapath/sb_03_u.txt	3091	u			vijāmāno haivāsya dhiṣṇyāḥ | ime samaṅkā ye vai samaṅkāste vijāmāna eta u
1_veda/2_bra/satapath/sb_03_u.txt	3201	u			teṣāṃ vā ardhānupakiranti | ardhānanudiśantyeta u haivaitaddadhrire 'rdhānna
1_veda/2_bra/satapath/sb_03_u.txt	3211	u			te vai dvināmāno bhavanti | eta u haivaitaddadhrire na vā ebhirnāmabhirarātsma
1_veda/2_bra/satapath/sb_03_u.txt	3283	u			athāptave dvitīyāmāhutiṃ juhoti | juṣāṇo apturājyasya vetu svāhetyeṣa u
1_veda/2_bra/satapath/sb_03_u.txt	4357	u			pūṣṇā raṃhyā iti | eṣa vai pūṣṇo raṃhiretasmā u hi gṛhṇāti tasmādāha pūṣṇo raṃhyā
1_veda/2_bra/satapath/sb_03_u.txt	4361	u			ūṣmaṇo vyathiṣaditi | eṣa vā ūṣmaitasmā u hi gṛhṇāte tasmādāhoṣmaṇo
1_veda/2_bra/satapath/sb_03_u.txt	4607	u			sa aikṣatārikṣyaham | asmā u kāmāyāsṛkṣi na me sa kāmaḥ samārdhi parācyo
1_veda/2_bra/satapath/sb_03_u.txt	4629	u			prajāpatiḥ sa u eva yajamānastasmādāgneyo bhavati
1_veda/2_bra/satapath/sb_03_u.txt	4915	u			yābhya u caivaitāṃ devatābhya āhutiṃ juhoti tā evaitatprīṇāti tā asmai tṛptāḥ prītā
1_veda/2_bra/satapath/sb_03_u.txt	4973	u			tamapo yācati yābhya u caivaitāṃ devatābhya āhutiṃ juhoti tā evaitatprīṇāti tā asmai
1_veda/2_bra/satapath/sb_04_u.txt	271	u			tā u ha carakāḥ | nānaiva mantrābhyāṃ juhvati prāṇodānau vā asyaitau nānāvīryau
1_veda/2_bra/satapath/sb_04_u.txt	1523	u			tiṣṭhanpratigṛṇīyātparāgu haivaitadretaḥ siktam praṇaśyettanna prajāyeta samyañcā u
1_veda/2_bra/satapath/sb_04_u.txt	1699	u			māhendraṃ grahaṃ gṛhṇāti śu pātreṇa gṛhṇātyeṣa vai śukro ya eṣa tapatyeṣa u eva
1_veda/2_bra/satapath/sb_04_u.txt	2107	u			eṣa vai savitā ya eṣa tapati | eṣa u eva sarva ṛtavastadṛtavaḥ saṃvatsarastṛtīyasavane
1_veda/2_bra/satapath/sb_04_u.txt	2487	u			havīṃṣīti taddevatā vyavasṛjati bharamāṇā aha te yantu ye 'vāhanā vahamānā u te
1_veda/2_bra/satapath/sb_04_u.txt	2551	u			atha vācayati | uruṃ hi rājā varuṇaścakāra sūryāya panthāmanvetavā u iti
1_veda/2_bra/satapath/sb_04_u.txt	3105	u			tasmādimāḥ prajāḥ punarabhyāvartam prajāyanta eṣa vai śukro ya eṣa tapatyeṣa u
1_veda/2_bra/satapath/sb_04_u.txt	3363	u			etatṣaṣṭhamaharbhavatyeṣa vai śukro ya eṣa tapatyeṣa u evendrastasmācukrāgrān
1_veda/2_bra/satapath/sb_04_u.txt	3375	u			etatsaptamamaharbhavatyeṣa vai śukro ya eṣa tapatyeṣa u eva
1_veda/2_bra/satapath/sb_05_u.txt	737	u			ayamabhūdyo 'bhyaṣeci yadvai māyaṃ nāvadṛṇīyādityeṣa u hāsyai bibheti yadvai
1_veda/2_bra/satapath/sb_05_u.txt	785	u			na kuryātprajāpaternveva sarvamannamanavaruddhaṃ ka u tasmai manuṣyo yaḥ
1_veda/2_bra/satapath/sb_05_u.txt	1061	u			indrāgnī u haivaitatsamūdāte utpibante vā imāni dikṣu nāṣṭrā rakṣāṃsi hantaibhyo
1_veda/2_bra/satapath/sb_05_u.txt	1315	u			tā u hyapi samānayonī
1_veda/2_bra/satapath/sb_05_u.txt	2251	u			bhyaṣeci yadvai māyaṃ nāvadṛṇīyāditi varuṇa u ha pṛthivyai bibhayāṃ cakāra yadvai
1_veda/2_bra/satapath/sb_05_u.txt	2259	u			bhyaṣeci yadvai māyaṃ nāvadṛṇīyādityeṣa u hāsyai bibheti yadvai meyaṃ
1_veda/2_bra/satapath/sb_05_u.txt	2297	u			bhavati mitrāvaruṇā u hi bāhū tasmānmaitrāvaruṇī bhavati
1_veda/2_bra/satapath/sb_05_u.txt	2707	u			kṣaitrapatyaścarurvāruṇaścarurādityaścarureta u ṣaḍuttare caravaḥ
1_veda/2_bra/satapath/sb_06_u.txt	193	u			so syaiṣa citya āsīt | cetavyo hyasyāsīttasmāccityaścitya u evāyaṃ yajamānasya
1_veda/2_bra/satapath/sb_06_u.txt	319	u			atho gauriti brūyāt | ime vai lokā gauryaddhi kiṃ ca gacatīmāṃstallokāngacatīma u
1_veda/2_bra/satapath/sb_06_u.txt	1111	u			vā ādityo bṛhajjyotireṣa u eṣo 'gniretamvete saṃskariṣyanto bhavanti savitā
1_veda/2_bra/satapath/sb_06_u.txt	1721	u			saṃskaroti sīda hota sva u loke cikitvānityagnirvai hotā tasyaiṣa svo loko
1_veda/2_bra/satapath/sb_06_u.txt	1983	u			somo vai parṇaścandramā u vai soma etadu vā
1_veda/2_bra/satapath/sb_06_u.txt	2599	u			ivaiva dadhati reta u etadnasthikaṃ yadarcistasmādenāmarcirevārohet
1_veda/2_bra/satapath/sb_06_u.txt	2713	u			yajatrami ti yajñiyamityetajjetāramagnim pṛtanāsu sāsahimiti jetā hyagniḥ pṛtanā u
1_veda/2_bra/satapath/sb_06_u.txt	2813	u			sa vai samidhamādhāyātha vratayati | daivo vā asyaiṣa ātmā mānuṣo 'yaṃ devā u vā
1_veda/2_bra/satapath/sb_06_u.txt	2859	u			vardhayasva stayāḥ santu yajamānasya kāmā iti ghṛtenāha tvaṃ vardhayasva yebhya u
1_veda/2_bra/satapath/sb_06_u.txt	2891	u			nirbādhā bāhyata u vā etasya raśmayaḥ
1_veda/2_bra/satapath/sb_06_u.txt	3021	u			yadvevainanamiṇḍvābhyām parigṛhṇāti | asau vā āditya eṣo 'gnirimā u lokāviṇḍve
1_veda/2_bra/satapath/sb_06_u.txt	3557	u			āpo devīḥ | pratigṛbhṇīta bhasmaitatsyone kṛṇudhvaṃ surabhā u loka iti jagdhaṃ vā
1_veda/2_bra/satapath/sb_07_u.txt	3	u			ya u vai ke cāgnicito 'syāmeva te 'vasitāstadyadvyudūhatyavasitāneva tadvyudūhati
1_veda/2_bra/satapath/sb_07_u.txt	17	u			akrannimam pitaro lokamasmā iti | kṣatraṃ vai yamo viśaḥ pitaro yasmā u vai
1_veda/2_bra/satapath/sb_07_u.txt	235	u			yoniratho ayaṃ vai loko gārhapatyaḥ parimaṇḍala u vā ayaṃ lokaḥ
1_veda/2_bra/satapath/sb_07_u.txt	411	u			thehānyatarā pariśiṣyate sa gārhapatyaḥ sā pratiṣṭhā sa u ayaṃ lokaḥ
1_veda/2_bra/satapath/sb_07_u.txt	421	u			gniḥ sa prāṇaḥ so 'sāvādityo 'tha ya āgnīdhrīye 'gniḥ sa vyānaḥ sa u ayaṃ vāyuryo
1_veda/2_bra/satapath/sb_07_u.txt	423	u			yam pavate 'tha yo gārhapatye 'gniḥ sa udānaḥ sa u ayaṃ yo 'yamasmiṃloke
1_veda/2_bra/satapath/sb_07_u.txt	429	u			taccatustriṃśadagnireva pañcatriṃśo nākṣarāccando vyetyekasmānna dvābhyāṃ sa u
1_veda/2_bra/satapath/sb_07_u.txt	439	u			ntarikṣaloka u asmāllokādanantarhito 'tha kasmādgārhapatyaṃ citvāhavanīyaṃ
1_veda/2_bra/satapath/sb_07_u.txt	583	u			devāḥ karmākurvata tasyā etannamo 'kurvanbhūtyā u evāyametatkarma kurute tasyā
1_veda/2_bra/satapath/sb_07_u.txt	1129	u			tadāhuḥ | kathamasyaitāḥ pakvāḥ śṛtā upahitā bhavantīti raso vā etāḥ svayaṃśṛta u vai
1_veda/2_bra/satapath/sb_07_u.txt	1209	u			bhavantīti raso vai candāṃsyārdra u vai rasastadyadenāścandobhirnivapatyevamu
1_veda/2_bra/satapath/sb_07_u.txt	1393	u			tam pratyañcaṃ yantam | etāṃ citimavaghrāpayatyasau vā āditya eṣo 'śva imā u
1_veda/2_bra/satapath/sb_07_u.txt	1401	u			yadvevāvaghrāpayati | asau vā āditya eṣo 'śva ima u lokā etāḥ
1_veda/2_bra/satapath/sb_07_u.txt	1775	u			kakudityeṣa u so 'gnirgāyatryā gāyatro 'gniryāvānagniryāvatyasya mātrā
1_veda/2_bra/satapath/sb_07_u.txt	1785	u			netetyeṣa u sa indraḥ sā yadāgneyyagnikarma hyatha yattriṣṭuptraiṣṭubho hīndra
1_veda/2_bra/satapath/sb_07_u.txt	1873	u			viśvasmai prāṇāyāpānāya | vyānāyodānāyeti prāṇo vai svayamātṛṇā sarvasmā u vā
1_veda/2_bra/satapath/sb_07_u.txt	1875	u			etasmai prāṇaḥ pratiṣṭhāyai caritrāyetīme vai lokāḥ svayamātṛṇā ima u lokāḥ
1_veda/2_bra/satapath/sb_07_u.txt	2027	u			viśvasmai prāṇāyāpānāya | vyānāyeti prāṇo vai viśvajyotiḥ sarvasmā u etasmai prāṇo
1_veda/2_bra/satapath/sb_07_u.txt	2039	u			tadyadete atropadadhāti | saṃvatsara eṣo 'gnirima u lokāḥ saṃvatsarastasyāyameva
1_veda/2_bra/satapath/sb_07_u.txt	2045	u			yadvevaite atropadadhāti | prajāpatireṣo 'gniḥsaṃvatsara u prajāpatistasya
1_veda/2_bra/satapath/sb_07_u.txt	2527	u			vāruṇo hyaśvo 'śvaṃ jajñānaṃ sarirasya madhya ityāpo vai sariramapsujā u vā aśvaḥ
1_veda/2_bra/satapath/sb_07_u.txt	2529	u			śiśuṃ nadīnāṃ harimadribudhnamiti girirvā adrirgiribudhnā u vā āpo 'gne mā hiṃsīḥ
1_veda/2_bra/satapath/sb_07_u.txt	2555	u			śokātpṛthivyā u ta vā divasparīti yadvai prajāpateḥ śokādajāyata taddivaśca pṛthivyai
1_veda/2_bra/satapath/sb_08_u.txt	177	u			etadvai tadannam | yattatprāṇāśca prajāpatiścāsṛjantaitāvānvai sarvo yajño yajña u
1_veda/2_bra/satapath/sb_08_u.txt	215	u			hyeva stuvate tā u evānuśaṃsatyevamu hāsyātrāpi śastramupahitam bhavati
1_veda/2_bra/satapath/sb_08_u.txt	227	u			apānabhṛto 'tha yā dakṣiṇatastā manobhṛtastā u vyānabhṛto 'tha yā uttaratastāḥ
1_veda/2_bra/satapath/sb_08_u.txt	229	u			śrotrabhṛtastā udānabhṛto 'tha yā madhye tā vāgbhṛtastā u samānabhṛtaḥ
1_veda/2_bra/satapath/sb_08_u.txt	239	u			saṃcaratyapāna u ha prāṇo bhūtvāṅgulyagrebhya iti saṃcarati tadyatpurastādupadhāya
1_veda/2_bra/satapath/sb_08_u.txt	247	u			saṃcaratyudāna u ha vyāno bhūtvāṅgulyagrebhya iti saṃcarati tadyaddakṣiṇata
1_veda/2_bra/satapath/sb_08_u.txt	277	u			pūrṇastā u evaitasmādanantarhitāḥ
1_veda/2_bra/satapath/sb_08_u.txt	475	u			tadyadete atropadadhāti | saṃvatsara eṣo 'gnirima u lokāḥ saṃvatsarastasya
1_veda/2_bra/satapath/sb_08_u.txt	481	u			yadvevaite atropadadhāti | prajāpatireṣo 'gniḥ saṃvatsara u prajāpatistasya
1_veda/2_bra/satapath/sb_08_u.txt	811	u			viśvasmai prāṇāyāpānāya | vyānāyodānāyeti prāṇo vai svayamātṛṇā sarvasmā u vā
1_veda/2_bra/satapath/sb_08_u.txt	813	u			etasmai prāṇaḥ pratiṣṭhāyai caritrāyetīme vai lokāḥ svayamātṛṇā ima u lokāḥ
1_veda/2_bra/satapath/sb_08_u.txt	823	u			vāyurdigbhiranantarhitābhirupaittā etāstā evaitadupadadhāti tā u evāmūḥ
1_veda/2_bra/satapath/sb_08_u.txt	885	u			viśvasmai prāṇāyāpānāya | vyānāyeti prāṇo vai viśvajyotiḥ sarvasmā u vā etasmai
1_veda/2_bra/satapath/sb_08_u.txt	913	u			tadyadetā | atropadadhāti saṃvatsara eṣo 'gnirima u lokāḥ
1_veda/2_bra/satapath/sb_08_u.txt	921	u			yadvevaitā atropadadhāti | prajāpatireṣo 'gniḥ saṃvatsara u prajāpatistasya
1_veda/2_bra/satapath/sb_08_u.txt	1107	u			tadyāḥ purastādupadadhāti | śiro 'sya tāstā daśa bhavanti daśa vai prāṇāḥ prāṇā u vai
1_veda/2_bra/satapath/sb_08_u.txt	1149	u			prāṇā vai stomāḥ prāṇā u vai brahma brahmaivaitadupadadhāti
1_veda/2_bra/satapath/sb_08_u.txt	1161	u			prāṇā vai stomāḥ prāṇā u vai prajāpatiḥ prajāpatimevaitadupadadhāti
1_veda/2_bra/satapath/sb_08_u.txt	1167	u			prāṇā u vā ṛṣaya ṛṣīnevaitadupadadhāti
1_veda/2_bra/satapath/sb_08_u.txt	1441	u			tadyadete atropadadhāti | saṃvatsara eṣo 'gnirima u lokāḥ saṃvatsarastasya
1_veda/2_bra/satapath/sb_08_u.txt	1449	u			yadvevaite atropadadhāti | prajāpatireṣo 'gniḥ saṃvatsara u prajāpatistasya
1_veda/2_bra/satapath/sb_08_u.txt	1545	u			āsanniti ta u evātrādhipataya āsan
1_veda/2_bra/satapath/sb_08_u.txt	1655	u			dakṣiṇata u haika upadadhati | tadetāḥ puṇyā lakṣmīrdakṣiṇato dadhmaha iti
1_veda/2_bra/satapath/sb_08_u.txt	1995	u			yajamānalokānnudante yaṃ vā etamagnimāharantyeṣa eva yajamāna āyatanenaiṣa u
1_veda/2_bra/satapath/sb_08_u.txt	2037	u			lokampṛṇetyasau vā ādityo lokampṛṇaiṣa u eṣā citiḥ saiṣā svayaṃ lokampṛṇā citiratha
1_veda/2_bra/satapath/sb_08_u.txt	2045	u			tā u vai ṣaḍeva | yaddhi vikarṇī ca svayamātṛṇā ca ṣaṣṭhyā eva tacciteḥ
1_veda/2_bra/satapath/sb_08_u.txt	2047	u			tā u vai pañcaiva | yajuṣānyāsu purīṣaṃ nivapati tūṣṇīmatra tenaiṣā na citiratho
1_veda/2_bra/satapath/sb_08_u.txt	2051	u			tā u vai tisra eva | ayameva lokaḥ prathamā citirdyauruttamātha yā
1_veda/2_bra/satapath/sb_08_u.txt	2167	u			etāvānvai sarvo yajñaḥ | yajña u devānāmātmā yajñameva taddevā ātmānaṃ
1_veda/2_bra/satapath/sb_08_u.txt	2173	u			atha pañcacūḍā upadadhāti | yajño vai nākasado yajña u eva pañcacūḍāstadya ime
1_veda/2_bra/satapath/sb_08_u.txt	2191	u			yadveva nākasatpañcacūḍā upadadhāti | diśo vai nākasado diśa u eva
1_veda/2_bra/satapath/sb_08_u.txt	2293	u			tā vā etāḥ | daśeṣṭakā upadadhāti daśākṣarā virāḍvirāḍeṣā citistā u vai pañcaiva
1_veda/2_bra/satapath/sb_08_u.txt	2655	u			tadyadete atropadadhāti | saṃvatsara eṣo 'gnirima u lokāḥ saṃvatsarastasya dyaureva
1_veda/2_bra/satapath/sb_08_u.txt	2661	u			yadvevaite atropadadhāti | prajāpatireṣo 'gniḥ saṃvatsara u prajāpatistasya śira eva
1_veda/2_bra/satapath/sb_08_u.txt	2705	u			recayantyetā u eva saṃyānyaḥ
1_veda/2_bra/satapath/sb_08_u.txt	2745	u			viśvasmai prāṇāyāpānāya | vyānāyeti prāṇo vai viśvajyotiḥ sarvasmā u vā etasmai
1_veda/2_bra/satapath/sb_08_u.txt	2761	u			recayantyetā u eva saṃyānyaḥ
1_veda/2_bra/satapath/sb_08_u.txt	2891	u			hīme lokā aparimitālikhite dve raso haite citī aparimita u vai rasaḥ sarvāstveva
1_veda/2_bra/satapath/sb_08_u.txt	3027	u			viśvasmai praṇāyāpānāya | vyānāyodānāyeti prāṇo vai svayamātṛṇā sarvasmā u vā
1_veda/2_bra/satapath/sb_08_u.txt	3029	u			etasmai prāṇaḥ pratiṣṭhāyai caritrāyetīme vai lokāḥ svayamātṛṇā ima u lokāḥ
1_veda/2_bra/satapath/sb_09_u.txt	291	u			saṃvatsaramagnimāpnotyevaṃ saṃvatsareṇāgninā sampadyata etāvatsa u vai śāṇḍile
1_veda/2_bra/satapath/sb_09_u.txt	683	u			ye devā devānām | yajñiyā yajñiyānāmiti devā hyete devānāṃ yajñiyā u yajñiyānāṃ
