file	original_line_no	category	rule	token	occurrence_count	before	after
1_veda/2_bra/satapath/sb_01_u.txt	453	standalone_consonant	delete_non_whitelisted_standalone_consonant	y	1	manurāvaṃ nveva vedāveti tau hāgatyocaturmano y	manurāvaṃ nveva vedāveti tau hāgatyocaturmano
1_veda/2_bra/satapath/sb_01_u.txt	2809	standalone_consonant	delete_non_whitelisted_standalone_consonant	h	1	pañca mametīndro 'bravīt | tata itare mithunaṃ nāvindanno h	pañca mametīndro 'bravīt | tata itare mithunaṃ nāvindanno
1_veda/2_bra/satapath/sb_02_u.txt	2153	standalone_consonant	delete_non_whitelisted_standalone_consonant	d	1	saṃnayatyeṣa vai somo rājā d	saṃnayatyeṣa vai somo rājā
1_veda/2_bra/satapath/sb_04_u.txt	3901	standalone_consonant	delete_non_whitelisted_standalone_consonant	k	1	yasminnardhe yajante ye tathā k	yasminnardhe yajante ye tathā
1_veda/2_bra/satapath/sb_06_u.txt	515	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	ta ete sarve paśavo yadagniḥ | tasmādagnau paśavo ramante p | sminnagnirādhīyate	ta ete sarve paśavo yadagniḥ | tasmādagnau paśavo ramante  | sminnagnirādhīyate
1_veda/2_bra/satapath/sb_08_u.txt	1815	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	ācaccanda ityannaṃ vā ācaccando manaścanda iti p rajāpatirvai manaścando	ācaccanda ityannaṃ vā ācaccando manaścanda iti  rajāpatirvai manaścando
1_veda/2_bra/satapath/sb_10_u.txt	21	standalone_consonant	delete_non_whitelisted_standalone_consonant	t	1	me'mutraikaṃ tadāhariṣyāmītyevaṃ t	me'mutraikaṃ tadāhariṣyāmītyevaṃ
1_veda/4_upa/brup___u.txt	1337	english_editorial	english_marker	\b(?:add|adds|omits|reads)\b	1	sa yathā kumāro add | vā mahārājo vā mahābrāhmaṇo vātighnīm ānandasya gatvā śayīta |	sa yathā kumāro  | vā mahārājo vā mahābrāhmaṇo vātighnīm ānandasya gatvā śayīta |
1_veda/4_upa/brup___u.txt	2833	english_editorial	english_marker	\b(?:add|adds|omits|reads)\b	1	etāny aṣṭāv āyatanāny aṣṭau lokā add | aṣṭau devā aṣṭau puruṣāḥ |	etāny aṣṭāv āyatanāny aṣṭau lokā  | aṣṭau devā aṣṭau puruṣāḥ |
1_veda/4_upa/brup___u.txt	3283	english_editorial	english_marker	\b(?:add|adds|omits|reads)\b	1	sa hi svapno bhūtvemaṃ lokam atikrāmati add | mṛtyo rūpāṇi ||	sa hi svapno bhūtvemaṃ lokam atikrāmati  | mṛtyo rūpāṇi ||
1_veda/5_vedang/1_srauta/vaitss_u.txt	177	standalone_consonant	delete_non_whitelisted_standalone_consonant	g	1	yadaiva kadā cid ādadhyāc chraddhā tvevainaṃ nātīyāt || g nvevainaṃ	yadaiva kadā cid ādadhyāc chraddhā tvevainaṃ nātīyāt ||  nvevainaṃ
1_veda/5_vedang/1_srauta/vaitss_u.txt	221	standalone_consonant	delete_non_whitelisted_standalone_consonant	g	1	agniṃ tvāhur vaiśvānaraṃ sadanān pradahan nv agāḥ | sa no devatrādhi brūhi mā riṣāmā vayaṃ tava ity aśvaṃ śamayitvā yad akrandaḥ ity upākurute || g pradahan nv agāḥ | v pradahanvagāḥ	agniṃ tvāhur vaiśvānaraṃ sadanān pradahan nv agāḥ | sa no devatrādhi brūhi mā riṣāmā vayaṃ tava ity aśvaṃ śamayitvā yad akrandaḥ ity upākurute ||  pradahan nv agāḥ |  pradahanvagāḥ
1_veda/5_vedang/1_srauta/vaitss_u.txt	221	standalone_consonant	delete_non_whitelisted_standalone_consonant	v	1	agniṃ tvāhur vaiśvānaraṃ sadanān pradahan nv agāḥ | sa no devatrādhi brūhi mā riṣāmā vayaṃ tava ity aśvaṃ śamayitvā yad akrandaḥ ity upākurute || g pradahan nv agāḥ | v pradahanvagāḥ	agniṃ tvāhur vaiśvānaraṃ sadanān pradahan nv agāḥ | sa no devatrādhi brūhi mā riṣāmā vayaṃ tava ity aśvaṃ śamayitvā yad akrandaḥ ity upākurute ||  pradahan nv agāḥ |  pradahanvagāḥ
1_veda/5_vedang/1_srauta/vaitss_u.txt	279	standalone_consonant	delete_non_whitelisted_standalone_consonant	g	1	saptarṣīn iti sruvaṃ srucaṃ ca pratapati || pratitapati g	saptarṣīn iti sruvaṃ srucaṃ ca pratapati || pratitapati
1_veda/5_vedang/2_grhya/jaimigsu.txt	19	standalone_consonant	delete_non_whitelisted_standalone_consonant	d	1	d daśe viśvāya sūryaṃ svāhā ||	 daśe viśvāya sūryaṃ svāhā ||
2_epic/mbh/mbh_02_u.txt	16273	english_editorial	english_marker	\b(?:add|adds|omits|reads)\b	1	śakune hanta divyāno glaga reads ha mānau sahasraśaḥ	śakune hanta divyāno glaga  ha mānau sahasraśaḥ
2_epic/mbh/ext/hv_apppu.txt	16895	standalone_consonant	delete_non_whitelisted_standalone_consonant	k	1	k | rtavarmā ca daṃṣṭre dve vicakṣur arimardanaḥ ||	 | rtavarmā ca daṃṣṭre dve vicakṣur arimardanaḥ ||
2_epic/mbh/ext/hv_apppu.txt	29879	english_editorial	harivamsa_printed_note	has printed	1	k | pāda b has printed nārāyaṇi namo 'stute
3_purana/agp_bi_u.txt	49577	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	49624	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	49628	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	49650	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha ṣaṣṭhādhikatriśatatamo 'dhyāyaḥ	 atha ṣaṣṭhādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	49665	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	49711	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	49759	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	49800	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	49804	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	49814	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha saptādhikatriśatatamo 'dhyāyaḥ	 atha saptādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	49845	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	49893	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	49937	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	49939	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś athāṣṭādhikatriśatatamo 'dhyāyaḥ	 athāṣṭādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	49975	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50023	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50032	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha navādhikatriśatatamo 'dhyāyaḥ	 atha navādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	50063	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	50067	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50113	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	50117	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50162	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	50166	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50213	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	50217	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50236	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha daśādhikatriśatatamo 'dhyāyaḥ	 atha daśādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	50260	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50300	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	50312	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50360	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50402	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	50408	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50417	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś athaikādaśādhikatriśatatamo 'dhyāyaḥ	 athaikādaśādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	50451	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50497	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	50503	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50536	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha dvādaśādhikatriśatatamo 'dhyāyaḥ	 atha dvādaśādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	50546	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	50550	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50594	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	50600	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50648	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50693	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50695	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha trayodaśādhikatriśatatamo 'dhyāyaḥ	 atha trayodaśādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	50740	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50784	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	50788	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50811	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha caturdaśādhikatriśatatamo 'dhyāyaḥ	 atha caturdaśādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	50829	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50873	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50900	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha pañcadaśādhikatriśatatamo 'dhyāyaḥ	 atha pañcadaśādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	50912	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	50936	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha ṣoḍaśādhikatriśatatamo 'dhyāyaḥ	 atha ṣoḍaśādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	50949	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	50957	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51003	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51007	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51053	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51059	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51107	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51109	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha saptadaśādhikatriśatatamo 'dhyāyaḥ	 atha saptadaśādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	51149	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51155	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51203	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51216	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś athāṣṭādaśādhikatriśatatamo 'dhyāyaḥ	 athāṣṭādaśādhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	51242	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51248	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51275	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś athonaviṃśatyadhikatriśatatamo 'dhyāyaḥ	 athonaviṃśatyadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	51289	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51293	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51341	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51387	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51391	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51437	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51441	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51487	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51491	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51502	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha viṃśatyadhikatriśatatamo 'dhyāyaḥ	 atha viṃśatyadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	51532	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51575	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51579	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51581	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś athaikaviṃśatyadhikatriśatatamo 'dhyāyaḥ	 athaikaviṃśatyadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	51612	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51643	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51647	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51649	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha dvāviṃśatyadhikatriśatatamo 'dhyāyaḥ	 atha dvāviṃśatyadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	51691	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51732	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51736	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51778	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51782	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51801	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha trayoviṃśatyadhikatriśatatamo 'dhyāyaḥ	 atha trayoviṃśatyadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	51821	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51825	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51867	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51873	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51899	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51903	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51920	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha caturviṃśatyadhikatriśatatamo 'dhyāyaḥ	 atha caturviṃśatyadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	51938	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51942	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	51989	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	51993	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52037	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52041	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52043	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha pañcaviṃśatyadhikatriśatatamo 'dhyāyaḥ	 atha pañcaviṃśatyadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	52085	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52089	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52133	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52139	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52172	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha ṣaḍviṃśatyadhikatriśatatamo 'dhyāyaḥ	 atha ṣaḍviṃśatyadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	52182	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52228	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52232	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52265	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha saptaviṃśatyadhikatriśatatamo 'dhyāyaḥ	 atha saptaviṃśatyadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	52275	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52279	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52292	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś athāṣṭāviṃśatyadhikatriśatatamo 'dhyāyaḥ	 athāṣṭāviṃśatyadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	52321	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52323	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś athonatriṃśadadhikatriśatatamo 'dhyāyaḥ	 athonatriṃśadadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	52365	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52413	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52417	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52430	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha triṃśadadhikatriśatatamo 'dhyāyaḥ	 atha triṃśadadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	52456	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52460	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52506	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52510	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52525	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś athaikatriṃśadadhikatriśatatamo 'dhyāyaḥ	 athaikatriṃśadadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	52547	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52553	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52582	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha dvātriṃśadadhikatriśatatamo 'dhyāyaḥ	 atha dvātriṃśadadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	52594	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52598	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52623	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha trayastriṃśadadhikatriśatatamo 'dhyāyaḥ	 atha trayastriṃśadadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	52641	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52681	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52691	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52735	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52741	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52774	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha catustriṃśadadhikatriśatatamo 'dhyāyaḥ	 atha catustriṃśadadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	52784	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52790	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52809	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha pañcatriṃśadadhikatriśatatamo 'dhyāyaḥ	 atha pañcatriṃśadadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	52833	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52837	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52879	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52887	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52921	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	52925	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	52927	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha ṣaṭtriṃśadadhikatriśatatamo 'dhyāyaḥ	 atha ṣaṭtriṃśadadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	52971	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53019	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53059	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	53069	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53106	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	53110	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53112	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha saptatriṃśadadhikatriśatatamo 'dhyāyaḥ	 atha saptatriṃśadadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	53158	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53206	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53235	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś athāṣṭatriṃśadadhikatriśatatamo 'dhyāyaḥ	 athāṣṭatriṃśadadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	53249	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53297	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53341	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	53345	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53393	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53441	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53476	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	53480	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53482	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś athonacatvāriṃśadadhikatriśatatamo 'dhyāyaḥ	 athonacatvāriṃśadadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	53522	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	53528	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
3_purana/agp_bi_u.txt	53541	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	ś atha catvāriṃśadadhikatriśatatamo 'dhyāyaḥ	 atha catvāriṃśadadhikatriśatatamo 'dhyāyaḥ
3_purana/agp_bi_u.txt	53569	standalone_consonant	delete_non_whitelisted_standalone_consonant	n	1	n
3_purana/agp_bi_u.txt	53573	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
