file	line_no	issue_type	matched_form	matched_sequence	context
4_rellit/vaisn/ss3_paru.txt	1841	adjacent_vowels	ataevoktaṃ	ae	tayor anyaḥ pippalaṃ svādv atti ity ādau | ataevoktaṃ vaiṣṇave vibhedajanake
4_rellit/vaisn/ss3_paru.txt	1855	adjacent_vowels	ataevāvidyāvimokṣa	ae	aṃśatvāvyabhicāraḥ svābhāvikaśaktitvād eva | ataevāvidyāvimokṣa |
4_rellit/vaisn/ss3_paru.txt	1863	adjacent_vowels	ataeva	ae	vyathanti ceti śrīgītopaniṣadbhyaś ca | ataeva brahma veda brahmaiva
4_rellit/vaisn/ss3_paru.txt	2035	adjacent_vowels	aḍviṃśatitattvapoakṣābhiprāyaḥ	oa	parmeśvaro'nyo bhaved iti aḍviṃśatitattvapoakṣābhiprāyaḥ ity eṣā |
4_rellit/vaisn/ss3_paru.txt	2067	adjacent_vowels	ataeva	ae	parityajya vastuny eva niṣṭhā karotīty arthaḥ | ataeva karmaṇāṃ
4_rellit/vaisn/ss3_paru.txt	2075	adjacent_vowels	jīvalakṣaṇasyaviopajīvyatvena	io	anyatrāpi śrījāmātṛmunibhir upadiṣṭasya jīvalakṣaṇasyaviopajīvyatvena
4_rellit/vaisn/ss3_paru.txt	2153	adjacent_vowels	taad	aa	evaṃ jīvas taad | aṃśatvāt sūkṣmajyotīrūpa ity eke | tathaiva hi
4_rellit/vaisn/ss3_paru.txt	2489	adjacent_vowels	asamyaaktvam	aa	sāmānyalakṣaṇo mokṣapradatvaṃ tasyā noktam ity asamyaaktvam iti |
4_rellit/vaisn/ss3_paru.txt	2517	adjacent_vowels	dṛaṣṭṛdṛśyānusandhānarūpā	ṛa	asya ṭīkāyām | sā vai dṛaṣṭṛdṛśyānusandhānarūpā | sahadṛśyam asad |
4_rellit/vaisn/ss3_paru.txt	2557	adjacent_vowels	ataevāvyākṛtasaṃjñaṃ	ae	rūpatvād anabhivyaktaviśeṣam ataevāvyākṛtasaṃjñaṃ ceti gamitam |
4_rellit/vaisn/ss3_paru.txt	2693	adjacent_vowels	ataeva	ae	brahmeti śrīrāmānujabhāṣyam | ataeva na gṛhṇantīty atra hetur māyā |
4_rellit/vaisn/ss3_paru.txt	2699	adjacent_vowels	sattvādiamayās	ia	puruṣarūpatve puruṣaguṇāvatārāṇāṃ viṣṇvādīnāṃ sattvādiamayās tad |
4_rellit/vaisn/ss3_paru.txt	2775	adjacent_vowels	ataeva	ae	ataeva kvacid asya brahmopādānatvaṃ kvacit pradhānopādānatvaṃ śr...
4_rellit/vaisn/ss3_paru.txt	2781	adjacent_vowels	ataeva	ae	tūpādānam iti vivekaḥ | ataeva śrutāv api vijñānaṃ cāvijñānaṃ ceti
4_rellit/vaisn/ss3_paru.txt	2975	adjacent_vowels	prakṛitiṃ	ṛi	viśiṣṭasyopādānatvam ity ubhayarūpatām eva manyante | prakṛitiṃ ca
4_rellit/vaisn/ss3_paru.txt	2985	adjacent_vowels	ādiśruitsiddhaṃ	ui	mṛttikety eva satyam ity ādiśruitsiddhaṃ kāryasya kāraṇād anyatvaṃ
4_rellit/vaisn/ss3_paru.txt	3003	adjacent_vowels	ataeva	ae	taṭasthākhyo jīvaś ca sa iveti pūrvavat | ataeva etadātmyam idaṃ sarvam iti
4_rellit/vaisn/ss3_paru.txt	3147	adjacent_vowels	ataeva	ae	ataeva yasya pṛthivī śarīram ity ādiśrutau sarvasya
4_rellit/vaisn/ss3_paru.txt	3283	adjacent_vowels	ataevāsadaṃśasya	ae	vartamānam eva vibhātīty arthaḥ | ataevāsadaṃśasya triguṇamāyāmayatvaṃ
4_rellit/vaisn/ss3_paru.txt	3295	adjacent_vowels	aaste	aa	ye tv ātmavidas tvaddhetor aaste āmanujāt sopādhikajīvasvarūpam
4_rellit/vaisn/ss3_paru.txt	3305	adjacent_vowels	śuddhakanakamātragṛāhitvāt	ṛā	śuddhakanakamātragṛāhitvāt tathātmavidām apīti bhāvaḥ |
4_rellit/vaisn/ss3_paru.txt	3383	adjacent_vowels	dahanādyudbhavae	ae	na vidyata ity arthaḥ | dahanādyudbhavae prabhādau dāhakatvādi |
4_rellit/vaisn/ss3_paru.txt	3557	adjacent_vowels	ataeva	ae	...patteḥ | yad bhūtaṃ bhavac ca bhaviṣyac cety ādi śruteḥ | ataeva
4_rellit/vaisn/ss3_paru.txt	3695	adjacent_vowels	ataevoktaṃ	ae	iti śrībhagavadvākyam iti dik | ataevoktaṃ śrīnṛsiṃhapurāṇe yama |
4_rellit/vaisn/ss3_paru.txt	3771	adjacent_vowels	ataeva	ae	ucyate | ataeva
4_rellit/vaisn/ss3_paru.txt	3851	adjacent_vowels	bahiraṅgaaśaktimayebhyo'ntaraṅgaśaktitaṭasthaśakti	aa	tathāpi tebhyo bahiraṅgaaśaktimayebhyo'ntaraṅgaśaktitaṭasthaśakti |
4_rellit/vaisn/ss3_paru.txt	4007	adjacent_vowels	laukiakvaidikaiḥ	ia	suvarṇam eva vacobhis tattannāmabhiḥ pratīyate tathā laukiakvaidikaiḥ
4_rellit/vaisn/ss3_paru.txt	4051	adjacent_vowels	dṛṣṭāntapaaripāṭīm	aa	prabhāvenaiveti vaktuṃ pūrvavad eva dṛṣṭāntapaaripāṭīm āha ||
4_rellit/vaisn/ss3_paru.txt	4157	adjacent_vowels	ataeva	ae	bhagavataḥ śrīvaikuṇṭhādigatatādṛśaiśvaryādiyuktasya ataeva nirguṇasya
4_rellit/vaisn/ss3_paru.txt	4163	adjacent_vowels	tasyāvasthāantara	āa	nityasiddhatvāt tattatkriyāvirgbhāvakartus tasyāvasthāantara |
4_rellit/vaisn/ss3_paru.txt	4315	adjacent_vowels	ataeva	ae	svarūpaśakter eva prādhānyaṃ darśitam | ataeva ṛte'rthaṃ yat pratīyeta ity
4_rellit/vaisn/ss3_paru.txt	4331	adjacent_vowels	ataeva	ae	jñānādibhiḥ samarthasya ataeva vimuktasya jīvasya kārpaṇyaṃ tattat |
4_rellit/vaisn/ss3_paru.txt	4373	adjacent_vowels	ataeva	ae	...āmātraṃ tu kārtsnyenānabhivyaktasvarūpatvād iti nyāyena | ataeva
4_rellit/vaisn/ss3_paru.txt	4529	adjacent_vowels	paramasāraabhūtāyā	aa	bhavatīty āyātam eva | kiṃ ca paramasāraabhūtāyā api svarūpaśakteḥ sāra |
4_rellit/vaisn/ss3_paru.txt	4535	adjacent_vowels	ataevoktaṃ	ae	sarvadā tiṣṭhati | ataevoktaṃ bhagavān bhaktabhaktimān iti | tasmād
4_rellit/vaisn/ss3_paru.txt	4667	adjacent_vowels	kalpanānaucityaāt	aā	ayogyasya kalpanānaucityaāt duḥkhasadbhāvo'sty eva kāraṇatve sarva |
4_rellit/vaisn/ss3_paru.txt	4861	adjacent_vowels	ataevoktaṃ	ae	svargaviśeṣaṃ tebhyo dadāti sa parameśvaraḥ | ataevoktaṃ nāgapatnībhiḥ |
4_rellit/vaisn/ss3_paru.txt	4929	adjacent_vowels	śrīṛṣr	īṛ	atra śrīṛṣr uvāca |
4_rellit/vaisn/ss3_paru.txt	5017	adjacent_vowels	ataeva	ae	iti bhāvaḥ | ataeva bādhyatām api yātīti bādhaktayā sahaivoktam | tathā nija ...
4_rellit/vaisn/ss3_paru.txt	5177	adjacent_vowels	evāsua	ua	pañcakā mṛd evāsua prakāśata iti pratīyate | yathā ca karṇādinabhasā
4_rellit/vaisn/ss3_paru.txt	5273	adjacent_vowels	sāhāyyaahetor	aa	praviṣṭaṃ nijatejo'ṃśānāṃ ca sāhāyyaahetor eva sṛjyamānatayā
4_rellit/vaisn/ss3_paru.txt	5275	adjacent_vowels	ataeva	ae	utpattaivāvyaktajīvasaṅghātābhyāṃ carantam ataeva sannidhānenaiva tayos
4_rellit/vaisn/ss3_paru.txt	5407	adjacent_vowels	ataeva	ae	vibhūtīnāṃ so'nanta iti gīyate | ataeva vivdhamanoharānantākāratve'pi tat |
4_rellit/vaisn/ss3_paru.txt	5455	adjacent_vowels	avyaktāsaktaetasām	ae	kleśo 'dhikataras teṣām avyaktāsaktaetasām
4_rellit/vaisn/ss3_paru.txt	5469	adjacent_vowels	ataevāsya	ae	ataevāsya dhyeyasya svayaṃ bhagavattvam eva sādhitam | śivādayaś...
4_rellit/vaisn/ss3_paru.txt	5561	adjacent_vowels	vaiyaarthyaṃ	aa	...chaktyeti | tasyā api śakter āgantukatvena svenety asya vaiyaarthyaṃ syāt |
4_rellit/vaisn/ss3_paru.txt	5591	adjacent_vowels	tejaādīnāṃ	aā	tejaādīnāṃ vinimayaḥ parasparāṃśavyatyayaḥ parasparasminn
4_rellit/vaisn/ss3_paru.txt	5603	adjacent_vowels	tejaādīnāṃ	aā	parāstaḥ | tatra ca sāmānyatayā nirdiṣṭānāṃ tejaādīnāṃ viśeṣatve
4_rellit/vaisn/ss3_paru.txt	5757	adjacent_vowels	viṣṇunārāyaādi	aā	...siddhiś ca | tad evaṃ mūrtatve siddhe sa ca mūrto viṣṇunārāyaādi |
4_rellit/vaisn/ss3_paru.txt	5831	adjacent_vowels	ataeva	ae	prayuktadoṣagandhaḥ | ataeva svābhāvikānantanityamūrtimattvam api
4_rellit/vaisn/ss3_paru.txt	5853	adjacent_vowels	ajo'jāāyata	āā	nārāyaṇo'kāmayata atha nārāyaṇād ajo'jāāyata yataḥ prajāḥ sarvāṇi bhūtāni
4_rellit/vaisn/ss3_paru.txt	5875	adjacent_vowels	ataeva	ae	ca yasmād evāsya tataḥ pratīyata ity arthaḥ | ataeva tasya śrutyanvaya |
4_rellit/vaisn/ss3_paru.txt	5897	adjacent_vowels	chabdavācyasambandhivyāpāraviśeṣābhidhāyia	ia	chabdavācyasambandhivyāpāraviśeṣābhidhāyia īkṣater dhātoḥ śravaṇāt |
4_rellit/vaisn/ss3_paru.txt	5989	adjacent_vowels	abhiijña	ii	athekṣater nāśabdam ity asyārthāntaram abhiijña ity atraiva vyañjitam asti |
4_rellit/vaisn/ss3_paru.txt	6207	adjacent_vowels	ataeva	ae	tv itaratraiva tadavivekenety arthaḥ | ataeva tat tat kathāprasaṅgair anupadaṃ
4_rellit/vaisn/ss3_paru.txt	6265	adjacent_vowels	draṣṭṛalakṣakaiḥ	ṛa	draṣṭṛalakṣakaiḥ tathā buddhyādīni kartṛ prayojyāni karaṇatvād
4_rellit/vaisn/ss3_paru.txt	6287	adjacent_vowels	ataeva	ae	ataeva gītopaniṣatsu |
4_rellit/vaisn/ss3_paru.txt	6335	adjacent_vowels	section	io	above | section
4_rellit/vaisn/ss4_krsu.txt	219	adjacent_vowels	ataevāvyayam	ae	sūrya iva sadaivāśrayaḥ | ataevāvyayam anapakṣayam | bījam udgama |
4_rellit/vaisn/ss4_krsu.txt	561	adjacent_vowels	ataeva	ae	avatārayos tāratamyam | ataeva tṛtīyāṣṭame |
4_rellit/vaisn/ss4_krsu.txt	619	adjacent_vowels	ataeva	ae	ataeva bhavabhayam apahartuṃ ity ādau tasyādipuruṣatvaṃ
4_rellit/vaisn/ss4_krsu.txt	851	adjacent_vowels	ataevātra	ae	ataevātra vasudevanandanatvenaiva vāsudevaśabdaḥ prayuktaḥ |
4_rellit/vaisn/ss4_krsu.txt	879	adjacent_vowels	ataeva	ae	...pāṇḍor vaśyeṣu ye jahur iti śrīyudhiṣṭhirādyabhiprāyeṇa | ataeva
4_rellit/vaisn/ss4_krsu.txt	1013	adjacent_vowels	ataeva	ae	ataeva sa vai bhāgavato rājā ityādyanantaraṃ rājñā samāna |
4_rellit/vaisn/ss4_krsu.txt	1073	adjacent_vowels	ataevottaratrapadye	ae	prasiddheḥ | ataevottaratrapadye sākṣāt kṛṣṇa ity evoktam | śrībhagavan |
4_rellit/vaisn/ss4_krsu.txt	1191	adjacent_vowels	ataeva	ae	ataeva purāṇaprādurbhāvāya śrīvyāsaṃ śrīnāradena caturvyūhātmaka...
4_rellit/vaisn/ss4_krsu.txt	1291	adjacent_vowels	ataeva	ae	tatraiva paryavasānāt | ataeva sākṣāt śrīkṛṣṇād api tattannāmapravṛtti |
4_rellit/vaisn/ss4_krsu.txt	1305	adjacent_vowels	ataeva	ae	yasya śrīkṛṣṇasya pādau saṃśrayau yeṣām | ataeva praśamāyanāḥ śamo
4_rellit/vaisn/ss4_krsu.txt	1405	adjacent_vowels	ataeva	ae	...nar aiśvaryāvyāghātakatvān na pratyākhyāyata iti bhāvaḥ | ataeva
4_rellit/vaisn/ss4_krsu.txt	1509	adjacent_vowels	ataeva	ae	ataeva |
4_rellit/vaisn/ss4_krsu.txt	1523	adjacent_vowels	ataeva	ae	adhīśaḥ | sarvāṃśitvād ataeva svārājyalakṣmyā sarvādhikaparamānanda |
4_rellit/vaisn/ss4_krsu.txt	1621	adjacent_vowels	ataeva	ae	evaṃ vadanti rājarṣe ity ādau ca | ataeva navame'py uktam
4_rellit/vaisn/ss4_krsu.txt	1637	adjacent_vowels	ataeva	ae	kṛṣṇasyaiva paramādhikyaṃ sidhyati | ataeva kṛṣṇas tu bhagavān svayam iti
4_rellit/vaisn/ss4_krsu.txt	1667	adjacent_vowels	ataeva	ae	ataeva dṛśyate cādvaitavādinām api sannyāsināṃ vyāsapūjāpaddhata...
4_rellit/vaisn/ss4_krsu.txt	1671	adjacent_vowels	ataeva	ae	devatātvam iti | ataeva kramadīpikāyām aṣṭākṣarapaṭale vāsudevādayas
4_rellit/vaisn/ss4_krsu.txt	1767	adjacent_vowels	ataeva	ae	phalaṃ tad bhavatīti tato'pi mahatī prauḍhiḥ | ataeva tatra
4_rellit/vaisn/ss4_krsu.txt	1793	adjacent_vowels	ataeva	ae	nāmaphalaṃ na tv adhikam ekonasahasranāmaphalam iti | ataeva
4_rellit/vaisn/ss4_krsu.txt	1891	adjacent_vowels	ataeva	ae	bahūnāṃ prakarṣe tamap | ataeva paramam | svakṛtatādṛśahitopadeśa |
4_rellit/vaisn/ss4_krsu.txt	2047	adjacent_vowels	ataeva	ae	ataḥ śrīkṛṣṇasyaivādhikyaṃ siddham | ataeva asadvyapadeśān neti cen na
4_rellit/vaisn/ss4_krsu.txt	2061	adjacent_vowels	ataeva	ae	tasya sākṣāt svarūpam iti spaṣṭam | ataeva paramabhaktasyārjunasyāpi na
4_rellit/vaisn/ss4_krsu.txt	2085	adjacent_vowels	apekṣayāiva	āi	anyāsau devavapur darśanahetur ity apekṣayāiva | tac ca narākṛtipara |
4_rellit/vaisn/ss4_krsu.txt	2245	adjacent_vowels	ataeva	ae	sthānāsamāveśaḥ | ataeva pūrvam api tathā vyākhyātam | evam uttaratrāpi
4_rellit/vaisn/ss4_krsu.txt	2399	adjacent_vowels	ataeva	ae	ataeva harivaṃśe'pi vāsudevamāhātmye rāmakṛṣṇayor dṛṣṭāntaḥ
4_rellit/vaisn/ss4_krsu.txt	2437	adjacent_vowels	ataeva	ae	...iva rājate iti | ataevānantaḥ kāladeśaparicchedarahitaḥ | ataeva
4_rellit/vaisn/ss4_krsu.txt	2437	adjacent_vowels	ataevānantaḥ	ae	svarāṭ svenaiva rājate iti | ataevānantaḥ kāladeśaparicchedarahitaḥ | ataeva
4_rellit/vaisn/ss4_krsu.txt	2447	adjacent_vowels	ataeva	ae	iti | miliṣyatīti tatra hy arthaḥ | ataeva ekānaṃśeti | tasyā nāma | eko'naṃśo
4_rellit/vaisn/ss4_krsu.txt	2655	adjacent_vowels	ataeva	ae	ataeva ca pūrvam api ca jagṛhe pauruṣaṃ rūpam ity atra śrīkṛṣṇas...
4_rellit/vaisn/ss4_krsu.txt	2699	adjacent_vowels	ataeva	ae	āvirbhāvaḥ yathā pradyumnādīnām | ataeva vikuṇṭhāsutasya
4_rellit/vaisn/ss4_krsu.txt	2769	adjacent_vowels	ataeva	ae	bhaviṣyannirdeśaḥ | ataeva tadavatārasamaye yugāvatārāś ca sa evety
4_rellit/vaisn/ss4_krsu.txt	2861	adjacent_vowels	ataeva	ae	...irdhāraṇe tadyajanasya paramparāhetutvam api niṣidhyate | ataeva nāma
4_rellit/vaisn/ss4_krsu.txt	2947	adjacent_vowels	ataeva	ae	tattadrūpeṇāvasthitir gamyate eva | ataeva bhagavatpadāmbhoruha |
4_rellit/vaisn/ss4_krsu.txt	3019	adjacent_vowels	ataeva	ae	ataeva puraskṛto'smi tvadbhaktyā ity evoktam iti | alaṃ caivāṃvi...
4_rellit/vaisn/ss4_krsu.txt	3135	adjacent_vowels	ataeva	ae	ataeva pṛśnigarbhāditve tenaiva vapuṣety uktatvān na tu tadānīm ...
4_rellit/vaisn/ss4_krsu.txt	3141	adjacent_vowels	ataeva	ae	asti | ataeva tṛtīya eva bhave tatsadṛśasutaprāptilakṣaṇavarasya parama...
4_rellit/vaisn/ss4_krsu.txt	3277	adjacent_vowels	ataeva	ae	ataeva svabhāvasiddhatvaṃ pūrṇaiśvaryādyāśrayatvaṃ ca |
4_rellit/vaisn/ss4_krsu.txt	3339	adjacent_vowels	ataeva	ae	ataeva sākṣāt parabrahmatvam eva darśitam | adyaiva tvadṛte'sya
4_rellit/vaisn/ss4_krsu.txt	3343	adjacent_vowels	ataevoktaṃ	ae	ataevoktaṃ gūḍhaṃ paraṃ brahma manuṣyaliṅgam iti | vaiṣṇave
4_rellit/vaisn/ss4_krsu.txt	3357	adjacent_vowels	ataeva	ae	anantaram eva | ataeva caturbhujatve'pi manuṣarūpatvaṃ varṇitaṃ śrīmad |
4_rellit/vaisn/ss4_krsu.txt	3367	adjacent_vowels	ataeva	ae	ataeva sā narākārā mūrtir eva paramakāraṇaṃ vastutattvam ity āha...
4_rellit/vaisn/ss4_krsu.txt	3391	adjacent_vowels	ataeva	ae	ataeva bahūṃś caturbhujān dṛṣṭavān api śrīnarākārasyaiva viśeṣat...
4_rellit/vaisn/ss4_krsu.txt	3409	adjacent_vowels	prasiddhatyaā	aā	...pūrvasya jananyā nigūhanaprārthanaṃ tat tu tasya prasiddhatyaā sarva eva
4_rellit/vaisn/ss4_krsu.txt	3503	adjacent_vowels	ataeva	ae	dhatte jahāti ca tatheti | ataeva tṛtīye |
4_rellit/vaisn/ss4_krsu.txt	3573	adjacent_vowels	kāntisahaojo	ao	satyaṃ śaucaṃ dayā śauciḥ ity ādinā tadīyānāṃ kāntisahaojo |
4_rellit/vaisn/ss4_krsu.txt	3575	adjacent_vowels	ataeva	ae	balānāṃ svābhāvikatvam avyabhicāritvaṃ ca darśitam | ataeva brahmāṇḍe
4_rellit/vaisn/ss4_krsu.txt	3705	adjacent_vowels	ataeva	ae	sarvoparīti siddham | ataeva vṛndāvanaṃ gokulam eva sarvoparivirājamānaṃ
4_rellit/vaisn/ss4_krsu.txt	3969	adjacent_vowels	ataeva	ae	kṛṣṇavat sarvaprāpañcikāprāpañcikavastuvyāpakaḥ | ataeva mahān
4_rellit/vaisn/ss4_krsu.txt	3989	adjacent_vowels	ataeva	ae	ataeva sā ca gatiḥ sādhāraṇī na bhavati kintu tapomayī
4_rellit/vaisn/ss4_krsu.txt	3993	adjacent_vowels	ataeva	ae	bhāṣye'pi tapaḥśabdena tathaiva vyākhyātam | ataeva brahmādi |
4_rellit/vaisn/ss4_krsu.txt	4007	adjacent_vowels	ataeva	ae	bhāvabhāvitānāṃ ca sādhanavaśenety arthaḥ | ataeva tad |
4_rellit/vaisn/ss4_krsu.txt	4033	adjacent_vowels	ataeva	ae	tathā sarvagatatvaṃ cāsambhāvyaṃ syāt | ataeva tatrāpi eva gatir ity āpi śabdo
4_rellit/vaisn/ss4_krsu.txt	4165	adjacent_vowels	ataeva	ae	ataeva | yatra yatra hareḥ sthānaṃ vaikuṇṭhaṃ tad vidur budhā it...
4_rellit/vaisn/ss4_krsu.txt	4175	adjacent_vowels	ataeva	ae	ataeva tatraiva |
4_rellit/vaisn/ss4_krsu.txt	4251	adjacent_vowels	ataeva	ae	na jñāyate ity āyātam | ataeva tadīyatīrthāntaram uddiśya yathā cādivārāhe
4_rellit/vaisn/ss4_krsu.txt	4279	adjacent_vowels	ataevāsya	ae	tatra prastutam | ataevāsya śrīvṛndāvanasya vaikuṇṭhatvam eva kaṇṭhoktyā
4_rellit/vaisn/ss4_krsu.txt	4289	adjacent_vowels	ataeva	ae	ataeva tāpanīśrutiḥ | sākṣād brahma gopālapurī hi iti | bṛhad |
4_rellit/vaisn/ss4_krsu.txt	4379	adjacent_vowels	ataeva	ae	ataeva śrīharivaṃśe'pi śakreṇa |
4_rellit/vaisn/ss4_krsu.txt	4585	adjacent_vowels	ataeva	ae	nityasānnidhyatvaṃ gamyate | ataeva dvādaśākṣaravidyādaivatasya śrī |
4_rellit/vaisn/ss4_krsu.txt	4645	adjacent_vowels	ataeva	ae	sakāśāt āsa babhūva ity arthaḥ | ataeva śrīmadānakadundubhinā tasmin
4_rellit/vaisn/ss4_krsu.txt	4721	adjacent_vowels	ataeva	ae	śraiṣṭhyena pūrvanipātaḥ | ataeva pūrvaṃ merudevyāṃ sudevīti saṃjñāvat
4_rellit/vaisn/ss4_krsu.txt	4805	adjacent_vowels	ataeva	ae	ataeva saccidānandarūpa evāsau loka ity āha satyam iti | satyādi...
4_rellit/vaisn/ss4_krsu.txt	4837	adjacent_vowels	ataeva	ae	vyavacchidya śrīgolokam eva pratipādayati | ataeva teṣāṃ taddarśanāt
4_rellit/vaisn/ss4_krsu.txt	4853	adjacent_vowels	ataevoktaṃ	ae	ataevoktaṃ na veda svāṃ gatiṃ bhraman iti | tathā ca satīdānīṃ ś...
4_rellit/vaisn/ss4_krsu.txt	4875	adjacent_vowels	ataevoktaṃ	ae	...aratvenaivārādhanādivākyāni darśitāni darśayitavyāni ca | ataevoktaṃ
4_rellit/vaisn/ss4_krsu.txt	5021	adjacent_vowels	ataeva	ae	ity ādi | ataeva |
4_rellit/vaisn/ss4_krsu.txt	5111	adjacent_vowels	ataevāha	ae	ataevāha |
4_rellit/vaisn/ss4_krsu.txt	5249	adjacent_vowels	ataeva	ae	evopāsakapālakatvena tathaivānumatam iti darśitam | ataeva jarāsandha |
4_rellit/vaisn/ss4_krsu.txt	5359	adjacent_vowels	ataevāntarhite	ae	ataevāntarhite bhagavati śrīmaduddhavasya vidur iti vartamānapra...
4_rellit/vaisn/ss4_krsu.txt	5449	adjacent_vowels	ataevāha	ae	paryavasānāspadāṃśirūpatvena caramajanmatoktiś ca jñeyā | ataevāha ||
4_rellit/vaisn/ss4_krsu.txt	5473	adjacent_vowels	ataeva	ae	tadrūpiṇyāṃ śuddhasattvavṛttirūpāyām eveti | ataeva viṣṇupurāṇe tāṃ
4_rellit/vaisn/ss4_krsu.txt	5479	adjacent_vowels	ataevāham	ae	ataevāham iva nityam eva matpitṛrūpeṇāprakaṭalīlāyāṃ vartamānau
4_rellit/vaisn/ss4_krsu.txt	5515	adjacent_vowels	ataevāha	ae	eva vyaktam | ataevāha |
4_rellit/vaisn/ss4_krsu.txt	5717	adjacent_vowels	ataevāha	ae	ataevāha |
4_rellit/vaisn/ss4_krsu.txt	5825	adjacent_vowels	ataeva	ae	ataeva saptame kṛṣṇacakrahatāṃhasau ity atra ṭīkā ca | kṛṣṇa |
4_rellit/vaisn/ss4_krsu.txt	5945	adjacent_vowels	ataeva	ae	tu śuddhaḥ samudriktaś ca śrīvrajeśvarayor eva | ataeva garbha |
4_rellit/vaisn/ss4_krsu.txt	5987	adjacent_vowels	ataeva	ae	ataeva | na hy asyāsti priyaḥ kaścid ity ādi prakaraṇe ||
4_rellit/vaisn/ss4_krsu.txt	6151	adjacent_vowels	tapaādinā	aā	dehābhimānināṃ tapaādinā na sukhāpaḥ na sulabhaḥ kintu tair aticireṇaiva
4_rellit/vaisn/ss4_krsu.txt	6155	adjacent_vowels	tapaādikaṃ	aā	buddhibhis tad eva tapaādikaṃ tasminn arpayadbhiḥ kathañcid evāsau
4_rellit/vaisn/ss4_krsu.txt	6223	adjacent_vowels	ataevāyaṃ	ae	ataevāyaṃ gopikāsuta iti svayam api sākṣād aṅgulyā nirdiśyate | ...
4_rellit/vaisn/ss4_krsu.txt	6533	adjacent_vowels	ataeva	ae	bhavanti | ataeva yugapad āvirbhūtānāṃ prakāśabhedāvalambinīnāṃ
4_rellit/vaisn/ss4_krsu.txt	6535	adjacent_vowels	ataeva	ae	nimeṣonmeṣaṇādikriyāṇām avirodhaḥ | ataeva vibhor api paraspara |
4_rellit/vaisn/ss4_krsu.txt	6623	adjacent_vowels	manaādyāśrayaḥ	aā	kathambhūto'ham | bhavatīnāṃ madekajīvātūnāṃ manaādyāśrayaḥ |
4_rellit/vaisn/ss4_krsu.txt	6627	adjacent_vowels	manaādy	aā	yad vā | kiṃrūpas tiṣṭhasīty ākāṅkṣāyām āha | bhavatīnāṃ manaādy |
4_rellit/vaisn/ss4_krsu.txt	6715	adjacent_vowels	ataeva	ae	ataeva sa ca sphūrtirūpo'yam anubhavaḥ kadācit sākṣātkāradvārāpi...
4_rellit/vaisn/ss4_krsu.txt	6907	adjacent_vowels	ataeva	ae	ataeva prītāḥ | itaḥ paraṃ kadācit prakaṭalīlānubhave sati tāsāṃ...
4_rellit/vaisn/ss4_krsu.txt	6987	adjacent_vowels	śrīṛṣir	īṛ	śrībhagavacchikṣānurūpam eva śrīṛṣir uvāca ||
4_rellit/vaisn/ss4_krsu.txt	7011	adjacent_vowels	asvīkuṛvāṇā	uṛ	atha jñānarūpaṃ prakaṭārtham asvīkuṛvāṇā nityalīlārūpaṃ rahasyārthaṃ
4_rellit/vaisn/ss4_krsu.txt	7253	adjacent_vowels	ataevoktam	ae	pramāṇatvāt | ataevoktam ādivārāhe |
4_rellit/vaisn/ss4_krsu.txt	7349	adjacent_vowels	vacanajātasiddhanijanityāvasthitakaiśoraādi	aā	...a tatra tatra sthāne vacanajātasiddhanijanityāvasthitakaiśoraādi |
4_rellit/vaisn/ss4_krsu.txt	7399	adjacent_vowels	ataeva	ae	ataeva ekādaśasamās tatra gūḍhārciḥ sabalo'vasad ity
4_rellit/vaisn/ss4_krsu.txt	7415	adjacent_vowels	ataeva	ae	...ayaikyaṃ mathurāprakaṭalīlāyā eva dvārakāyām anugamanāt | ataeva
4_rellit/vaisn/ss4_krsu.txt	7555	adjacent_vowels	ataeva	ae	kalpabhedakalpanayā | ataeva jhaṭiti tasya śālvavadhaśravaṇam api
4_rellit/vaisn/ss4_krsu.txt	7871	adjacent_vowels	laukikālaukiavarṇakaiḥ	ia	rasaśāstrayoḥ sammatīḥ | prācīnair ādhunikaiś ca laukikālaukiavarṇakaiḥ
4_rellit/vaisn/ss4_krsu.txt	7921	adjacent_vowels	goikulavāsināṃ	oi	goikulavāsināṃ rodanādisāmyāt | tatas tadvyaktipūrvaikarodanadv...
4_rellit/vaisn/ss4_krsu.txt	8021	adjacent_vowels	ataeva	ae	stanam iti | ataeva mātaraḥ pitaraḥ putrā bhrātaraḥ patayaś ca vaḥ
4_rellit/vaisn/ss4_krsu.txt	8071	adjacent_vowels	śrīuddhava	īu	...nantarapraśnottarābhyām apy abhipreto'sti | praśnas tāvat śrīuddhava
4_rellit/vaisn/ss4_krsu.txt	8153	adjacent_vowels	ataevoktam	ae	pratyutkaṇṭhāvardhanecchayeti gamyate | ataevoktam | parokṣavādā ṛṣayaḥ
4_rellit/vaisn/ss4_krsu.txt	8169	adjacent_vowels	ataevoktam	ae	eva naśyed iti prathamaṃ teṣām antardhāpanam | ataevoktam |
4_rellit/vaisn/ss4_krsu.txt	8587	adjacent_vowels	tamaādivyañjakateti	aā	prakāśaikarūpāyā eva sūryakānter ulūkeṣu tamaādivyañjakateti | ataś
4_rellit/vaisn/ss4_krsu.txt	8607	adjacent_vowels	ataeva	ae	reme ity uktam | ataeva nijaḥ svakīyaḥ paramānandaśaktivṛttiviśeṣodaya |
